ID,Units,Subtotal,Date,FY
38428,6,106.94,7/14/2020,2021
38429,1,8.99,7/14/2020,2021
38430,5,51.95,7/14/2020,2021
38431,2,15.98,7/14/2020,2021
38432,2,27.98,7/14/2020,2021
38433,1,29.99,7/14/2020,2021
38434,3,29.97,7/14/2020,2021
38435,1,10.99,7/14/2020,2021
38436,10,86.9,7/14/2020,2021
38437,14,165.86,7/14/2020,2021
38438,14,144.26,7/14/2020,2021
38439,4,94.96,7/14/2020,2021
38440,6,59.94,7/14/2020,2021
38441,1,29.99,7/14/2020,2021
38442,2,20.98,7/14/2020,2021
38443,4,35.96,7/14/2020,2021
38444,1,17.99,7/14/2020,2021
38445,4,31.96,7/14/2020,2021
38446,2,21.98,7/14/2020,2021
38447,4,42.96,7/14/2020,2021
38448,7,298.93,7/14/2020,2021
38449,9,258.91,7/14/2020,2021
38450,7,68.93,7/14/2020,2021
38452,1,10.99,7/15/2020,2021
38453,5,96.95,7/15/2020,2021
38455,1,12.99,7/15/2020,2021
38456,5,66.95,7/15/2020,2021
38457,2,21.98,7/15/2020,2021
38458,5,28.95,7/15/2020,2021
38459,15,145.85,7/15/2020,2021
38461,2,20.98,7/15/2020,2021
38462,18,284.82,7/15/2020,2021
38463,6,131.34,7/15/2020,2021
38464,4,44.96,7/15/2020,2021
38465,1,8.99,7/15/2020,2021
38466,8,99.92,7/15/2020,2021
38467,13,185.87,7/15/2020,2021
38468,3,34.97,7/15/2020,2021
38469,2,16.98,7/15/2020,2021
38470,1,19.99,7/15/2020,2021
38471,3,30.97,7/15/2020,2021
38473,3,11.97,7/15/2020,2021
38474,4,44.96,7/15/2020,2021
38475,3,37.97,7/15/2020,2021
38476,1,11.99,7/15/2020,2021
38477,1,39.99,7/15/2020,2021
38478,1,6.99,7/15/2020,2021
38479,9,166.91,7/15/2020,2021
38480,10,126.9,7/15/2020,2021
38481,2,19.98,7/15/2020,2021
38482,4,46.96,7/15/2020,2021
38483,6,88.94,7/15/2020,2021
38484,4,53.96,7/15/2020,2021
38485,4,45.96,7/15/2020,2021
38486,6,98.94,7/15/2020,2021
38488,1,9.99,7/15/2020,2021
38489,2,21.98,7/15/2020,2021
38490,12,130.88,7/15/2020,2021
38491,1,4.99,7/15/2020,2021
38493,3,53.97,7/15/2020,2021
38494,1,17.99,7/15/2020,2021
38496,5,51.95,7/15/2020,2021
38497,5,60.95,7/15/2020,2021
38498,6,168.94,7/15/2020,2021
38500,2,15.98,7/15/2020,2021
38501,1,22.99,7/15/2020,2021
38502,7,216.93,7/15/2020,2021
38503,2,23.98,7/15/2020,2021
38504,4,35.42,7/15/2020,2021
38506,4,107.96,7/15/2020,2021
38507,2,9.98,7/15/2020,2021
38508,5,54.95,7/15/2020,2021
38510,2,35.98,7/15/2020,2021
38512,1,26.99,7/16/2020,2021
38513,5,44.95,7/16/2020,2021
38514,1,17.99,7/16/2020,2021
38515,13,209.87,7/16/2020,2021
38516,7,82.89,7/16/2020,2021
38517,3,16.97,7/16/2020,2021
38518,1,8.99,7/16/2020,2021
38519,2,24.98,7/16/2020,2021
38521,1,17.99,7/16/2020,2021
38522,2,21.98,7/16/2020,2021
38523,7,93.93,7/16/2020,2021
38524,5,24.95,7/16/2020,2021
38525,10,312.9,7/16/2020,2021
38526,5,48.95,7/16/2020,2021
38527,1,10.99,7/16/2020,2021
38528,2,46.98,7/16/2020,2021
38529,7,35.93,7/16/2020,2021
38530,6,45.94,7/16/2020,2021
38531,11,108.89,7/16/2020,2021
38532,3,35.97,7/16/2020,2021
38533,1,19.99,7/16/2020,2021
38534,1,29.99,7/16/2020,2021
38535,7,104.93,7/16/2020,2021
38536,2,54.98,7/16/2020,2021
38537,3,30.97,7/16/2020,2021
38538,3,26.97,7/16/2020,2021
38539,2,15.98,7/16/2020,2021
38540,5,68.95,7/16/2020,2021
38541,2,9.98,7/16/2020,2021
38542,8,166.92,7/16/2020,2021
38543,5,50.95,7/16/2020,2021
38544,3,45.97,7/16/2020,2021
38545,4,41.96,7/16/2020,2021
38547,5,125.95,7/16/2020,2021
38548,2,39.98,7/16/2020,2021
38549,3,38.97,7/16/2020,2021
38550,1,49.6,7/16/2020,2021
38551,3,26.97,7/16/2020,2021
38552,1,8.99,7/16/2020,2021
38553,4,54.96,7/16/2020,2021
38554,4,51.96,7/16/2020,2021
38555,1,17.99,7/16/2020,2021
38556,3,73.97,7/16/2020,2021
38557,10,143.9,7/16/2020,2021
38558,5,73.95,7/17/2020,2021
38559,1,10.99,7/16/2020,2021
38561,7,119.93,7/16/2020,2021
38562,8,92.92,7/17/2020,2021
38563,11,270.89,7/17/2020,2021
38564,1,17.99,7/17/2020,2021
38565,8,312.92,7/17/2020,2021
38566,7,64.93,7/17/2020,2021
38567,1,13.99,7/17/2020,2021
38568,2,19.98,7/17/2020,2021
38569,5,73.95,7/17/2020,2021
38570,1,9.99,7/17/2020,2021
38571,2,20.98,7/17/2020,2021
38572,8,110.92,7/17/2020,2021
38573,3,21.97,7/17/2020,2021
38575,4,51.96,7/17/2020,2021
38576,7,90.93,7/17/2020,2021
38577,3,29.97,7/17/2020,2021
38578,1,11.99,7/17/2020,2021
38579,5,58.95,7/17/2020,2021
38580,2,66.98,7/17/2020,2021
38581,6,228.94,7/17/2020,2021
38582,4,39.96,7/17/2020,2021
38583,2,13.98,7/17/2020,2021
38584,4,53.96,7/17/2020,2021
38585,7,92.93,7/17/2020,2021
38586,2,22.98,7/17/2020,2021
38587,1,6.99,7/17/2020,2021
38589,2,18.98,7/17/2020,2021
38590,7,101.93,7/17/2020,2021
38591,7,83.93,7/17/2020,2021
38592,2,23.98,7/17/2020,2021
38593,2,28.98,7/17/2020,2021
38594,6,71.94,7/17/2020,2021
38595,3,45.97,7/17/2020,2021
38596,18,338.82,7/17/2020,2021
38608,2,15.98,7/17/2020,2021
38609,3,31.97,7/17/2020,2021
38610,3,26.97,7/17/2020,2021
38611,1,17.99,7/17/2020,2021
38612,5,40.95,7/17/2020,2021
38613,2,26.98,7/17/2020,2021
38614,1,29.99,7/17/2020,2021
38615,2,19.98,7/17/2020,2021
38616,5,71.95,7/17/2020,2021
38617,2,20.98,7/17/2020,2021
38618,2,49.98,7/17/2020,2021
38619,6,52.94,7/17/2020,2021
38620,4,56.96,7/17/2020,2021
38621,1,4.99,7/17/2020,2021
38622,5,47.95,7/17/2020,2021
38624,8,113.92,7/17/2020,2021
38625,2,16.98,7/17/2020,2021
38626,1,49.99,7/17/2020,2021
38627,4,45.96,7/17/2020,2021
38628,1,7.99,7/17/2020,2021
38629,4,38.96,7/17/2020,2021
38630,2,16.98,7/17/2020,2021
38632,1,29.99,7/17/2020,2021
38633,1,2.99,7/17/2020,2021
38634,10,101.9,7/17/2020,2021
38635,4,63.96,7/17/2020,2021
38636,5,52.95,7/17/2020,2021
38637,3,46.97,7/17/2020,2021
38639,1,29.99,7/18/2020,2021
38640,2,54.98,7/18/2020,2021
38641,4,50.96,7/18/2020,2021
38642,13,173.87,7/18/2020,2021
38643,5,61.95,7/18/2020,2021
38644,11,133.89,7/18/2020,2021
38645,4,45.96,7/18/2020,2021
38646,1,51.2,7/18/2020,2021
38647,3,23.97,7/18/2020,2021
38648,4,87.96,7/18/2020,2021
38649,5,81.95,7/18/2020,2021
38651,2,19.98,7/18/2020,2021
38652,4,43.96,7/18/2020,2021
38653,23,360.77,7/18/2020,2021
38654,2,47.98,7/18/2020,2021
38655,11,132.85,7/18/2020,2021
38656,6,44.94,7/18/2020,2021
38658,9,93.91,7/18/2020,2021
38659,2,17.98,7/18/2020,2021
38660,7,96.93,7/18/2020,2021
38663,5,45.95,7/18/2020,2021
38665,4,66.96,7/18/2020,2021
38666,1,18.99,7/18/2020,2021
38667,1,19.99,7/18/2020,2021
38668,5,59.95,7/18/2020,2021
38669,6,97.94,7/18/2020,2021
38671,9,76.91,7/18/2020,2021
38672,2,18.98,7/18/2020,2021
38673,3,28.97,7/18/2020,2021
38674,2,25.98,7/18/2020,2021
38675,4,42.96,7/18/2020,2021
38676,3,22.97,7/18/2020,2021
38677,2,24.98,7/18/2020,2021
38678,2,17.98,7/18/2020,2021
38679,3,39.97,7/18/2020,2021
38680,2,18.98,7/18/2020,2021
38681,1,14.99,7/18/2020,2021
38682,3,21.97,7/18/2020,2021
38683,2,38.98,7/18/2020,2021
38684,3,25.97,7/18/2020,2021
38685,2,23.98,7/18/2020,2021
38686,1,8.99,7/18/2020,2021
38687,4,48.96,7/18/2020,2021
38688,9,113.91,7/18/2020,2021
38689,7,207.93,7/18/2020,2021
38690,2,9.98,7/18/2020,2021
38691,6,87.94,7/18/2020,2021
38694,1,24.99,7/18/2020,2021
38695,2,21.98,7/18/2020,2021
38696,2,26.98,7/18/2020,2021
38697,2,13.98,7/18/2020,2021
38698,18,234.82,7/18/2020,2021
38699,1,4.99,7/18/2020,2021
38700,7,96.93,7/18/2020,2021
38701,2,39.98,7/18/2020,2021
38702,3,28.97,7/18/2020,2021
38704,2,10.98,7/18/2020,2021
38706,5,70.95,7/18/2020,2021
38707,11,212.89,7/18/2020,2021
38710,6,155.94,7/18/2020,2021
38711,6,39.94,7/18/2020,2021
38712,3,11.97,7/18/2020,2021
38714,1,39.99,7/18/2020,2021
38715,3,27.97,7/18/2020,2021
38717,3,32.97,7/18/2020,2021
38718,2,39.98,7/18/2020,2021
38719,1,17.99,7/18/2020,2021
38721,6,91.94,7/18/2020,2021
38722,5,42.95,7/18/2020,2021
38723,9,127.87,7/18/2020,2021
38724,1,11.99,7/18/2020,2021
38725,2,17.98,7/18/2020,2021
38726,1,14.99,7/18/2020,2021
38727,7,82.93,7/18/2020,2021
38728,4,40.96,7/18/2020,2021
38729,3,34.93,7/18/2020,2021
38730,9,96.91,7/18/2020,2021
38731,4,39.96,7/18/2020,2021
38732,3,37.97,7/18/2020,2021
38733,2,18.98,7/18/2020,2021
38734,2,23.98,7/18/2020,2021
38735,4,40.96,7/18/2020,2021
38736,5,27.95,7/18/2020,2021
38737,2,47.98,7/18/2020,2021
38738,2,23.98,7/19/2020,2021
38740,2,24.98,7/18/2020,2021
38742,8,165.92,7/19/2020,2021
38743,4,60.96,7/19/2020,2021
38744,2,29.98,7/19/2020,2021
38745,7,65.93,7/19/2020,2021
38747,3,31.97,7/19/2020,2021
38748,3,44.97,7/19/2020,2021
38749,5,53.95,7/19/2020,2021
38750,1,17.99,7/19/2020,2021
38751,2,37.98,7/19/2020,2021
38752,4,35.96,7/19/2020,2021
38753,6,88.94,7/19/2020,2021
38754,3,35.97,7/19/2020,2021
38755,6,63.94,7/19/2020,2021
38756,5,43.95,7/19/2020,2021
38757,5,101.95,7/19/2020,2021
38758,2,12.98,7/19/2020,2021
38761,4,55.96,7/19/2020,2021
38762,5,54.95,7/19/2020,2021
38763,4,48.96,7/19/2020,2021
38764,4,23.96,7/19/2020,2021
38765,6,55.94,7/19/2020,2021
38766,4,47.96,7/19/2020,2021
38767,7,92.93,7/19/2020,2021
38768,1,17.99,7/19/2020,2021
38769,1,9.99,7/19/2020,2021
38770,3,76.97,7/19/2020,2021
38771,2,26.98,7/19/2020,2021
38772,3,23.97,7/19/2020,2021
38773,5,64.95,7/19/2020,2021
38774,1,18.99,7/19/2020,2021
38775,1,18.99,7/19/2020,2021
38777,8,76.92,7/19/2020,2021
38778,13,104.33,7/19/2020,2021
38779,3,25.97,7/19/2020,2021
38780,5,52.95,7/19/2020,2021
38781,7,107.93,7/19/2020,2021
38782,6,81.94,7/19/2020,2021
38784,4,50.96,7/19/2020,2021
38785,2,36.98,7/19/2020,2021
38787,2,33.98,7/20/2020,2021
38788,1,8.99,7/20/2020,2021
38789,5,47.95,7/20/2020,2021
38791,5,50.95,7/20/2020,2021
38792,3,25.97,7/20/2020,2021
38793,3,35.97,7/20/2020,2021
38794,1,12.99,7/20/2020,2021
38795,3,21.97,7/20/2020,2021
38797,5,47.95,7/20/2020,2021
38798,2,20.98,7/20/2020,2021
38799,3,53.97,7/20/2020,2021
38800,5,70.95,7/20/2020,2021
38801,6,62.94,7/20/2020,2021
38802,12,163.84,7/20/2020,2021
38803,2,16.98,7/20/2020,2021
38804,3,20.97,7/20/2020,2021
38805,1,11.99,7/20/2020,2021
38807,1,18.99,7/20/2020,2021
38808,1,29.99,7/20/2020,2021
38809,1,7.99,7/20/2020,2021
38810,2,39.98,7/20/2020,2021
38811,2,28.98,7/20/2020,2021
38812,2,35.98,7/20/2020,2021
38814,4,71.96,7/20/2020,2021
38815,3,28.97,7/20/2020,2021
38816,7,49.93,7/20/2020,2021
38817,2,15.98,7/20/2020,2021
38818,2,19.98,7/20/2020,2021
38819,5,62.95,7/20/2020,2021
38820,3,38.97,7/20/2020,2021
38822,7,96.93,7/20/2020,2021
38823,2,36.98,7/20/2020,2021
38824,4,29.96,7/20/2020,2021
38826,1,4.99,7/20/2020,2021
38827,4,65.96,7/20/2020,2021
38828,5,85.95,7/20/2020,2021
38829,1,6.99,7/20/2020,2021
38830,1,17.99,7/20/2020,2021
38832,1,16.99,7/20/2020,2021
38833,1,4.99,7/20/2020,2021
38835,10,215.11,7/20/2020,2021
38836,3,20.97,7/20/2020,2021
38837,7,101.93,7/20/2020,2021
38840,3,40.97,7/21/2020,2021
38842,3,49.97,7/21/2020,2021
38843,2,26.98,7/21/2020,2021
38844,1,24.99,7/21/2020,2021
38845,4,13.96,7/21/2020,2021
38846,6,93.94,7/21/2020,2021
38847,2,15.98,7/21/2020,2021
38848,4,46.96,7/21/2020,2021
38851,2,18.98,7/21/2020,2021
38852,2,27.98,7/21/2020,2021
38853,4,43.96,7/21/2020,2021
38856,1,39.99,7/21/2020,2021
38857,5,42.95,7/21/2020,2021
38858,1,8.99,7/21/2020,2021
38860,1,9.99,7/21/2020,2021
38861,2,27.98,7/21/2020,2021
38862,4,53.96,7/21/2020,2021
38863,4,83.96,7/21/2020,2021
38864,4,39.96,7/21/2020,2021
38865,2,18.98,7/21/2020,2021
38866,3,56.97,7/21/2020,2021
38867,2,16.98,7/21/2020,2021
38868,5,65.95,7/21/2020,2021
38871,3,34.97,7/21/2020,2021
38872,3,36.97,7/21/2020,2021
38874,2,14.98,7/21/2020,2021
38875,6,269.94,7/21/2020,2021
38876,14,141.86,7/21/2020,2021
38877,1,10.99,7/21/2020,2021
38879,3,37.97,7/21/2020,2021
38880,2,21.98,7/21/2020,2021
38881,1,4.99,7/21/2020,2021
38882,3,28.97,7/21/2020,2021
38884,4,50.96,7/21/2020,2021
38885,2,19.98,7/21/2020,2021
38886,3,20.97,7/21/2020,2021
38888,5,82.95,7/21/2020,2021
38889,10,83.9,7/21/2020,2021
38890,3,35.97,7/21/2020,2021
38892,3,31.97,7/21/2020,2021
38893,2,64.98,7/21/2020,2021
38894,7,75.93,7/21/2020,2021
38895,2,29.98,7/21/2020,2021
38896,7,271.93,7/21/2020,2021
38897,4,45.96,7/21/2020,2021
38899,6,48.94,7/21/2020,2021
38900,3,26.97,7/21/2020,2021
38901,4,43.96,7/21/2020,2021
38902,3,43.97,7/21/2020,2021
38904,7,277.93,7/21/2020,2021
38905,5,56.95,7/21/2020,2021
38907,2,19.98,7/21/2020,2021
38909,3,27.97,7/22/2020,2021
38910,3,26.97,7/22/2020,2021
38911,2,69.98,7/22/2020,2021
38912,18,294.82,7/22/2020,2021
38913,4,105.96,7/22/2020,2021
38914,4,52.96,7/22/2020,2021
38916,12,127.88,7/22/2020,2021
38917,3,37.97,7/22/2020,2021
38919,6,107.94,7/22/2020,2021
38921,4,43.96,7/22/2020,2021
38922,13,228.87,7/22/2020,2021
38923,6,47.94,7/22/2020,2021
38924,3,43.97,7/22/2020,2021
38925,3,31.97,7/22/2020,2021
38926,3,27.97,7/22/2020,2021
38927,1,17.99,7/22/2020,2021
38928,2,29.98,7/22/2020,2021
38929,2,26.98,7/22/2020,2021
38930,2,16.98,7/22/2020,2021
38931,1,39.99,7/22/2020,2021
38933,6,71.94,7/22/2020,2021
38934,2,27.98,7/22/2020,2021
38936,3,35.97,7/22/2020,2021
38937,3,33.97,7/22/2020,2021
38938,2,27.98,7/22/2020,2021
38939,2,44.98,7/22/2020,2021
38940,4,37.96,7/22/2020,2021
38941,3,35.97,7/22/2020,2021
38943,1,8.99,7/22/2020,2021
38944,1,8.99,7/22/2020,2021
38945,7,69.93,7/22/2020,2021
38946,4,43.96,7/22/2020,2021
38947,11,160.09,7/22/2020,2021
38948,3,45.97,7/22/2020,2021
38949,3,43.97,7/22/2020,2021
38950,4,60.96,7/22/2020,2021
38951,2,13.98,7/22/2020,2021
38953,12,329.88,7/22/2020,2021
38955,4,28.97,7/22/2020,2021
38958,1,39.99,7/22/2020,2021
38959,4,44.96,7/22/2020,2021
38960,3,19.97,7/22/2020,2021
38961,6,59.94,7/22/2020,2021
38962,1,8.99,7/22/2020,2021
38964,2,19.98,7/22/2020,2021
38965,5,75.95,7/22/2020,2021
38968,7,85.93,7/23/2020,2021
38969,2,25.98,7/23/2020,2021
38970,7,74.93,7/23/2020,2021
38971,6,70.94,7/23/2020,2021
38972,3,35.97,7/23/2020,2021
38973,5,142.95,7/23/2020,2021
38974,3,27.97,7/23/2020,2021
38975,3,32.97,7/23/2020,2021
38976,4,34.96,7/23/2020,2021
38979,1,36.99,7/23/2020,2021
38980,1,14.99,7/23/2020,2021
38981,5,103.95,7/23/2020,2021
38982,4,47.96,7/23/2020,2021
38984,1,17.99,7/23/2020,2021
38989,4,38.96,7/23/2020,2021
38991,3,28.97,7/23/2020,2021
38992,2,13.98,7/23/2020,2021
38993,5,80.91,7/23/2020,2021
38994,5,90.95,7/23/2020,2021
38995,1,10.99,7/23/2020,2021
38996,12,150.84,7/23/2020,2021
38998,5,115.87,7/23/2020,2021
39000,2,17.98,7/23/2020,2021
39002,8,113.92,7/23/2020,2021
39003,1,10.99,7/23/2020,2021
39006,2,22.98,7/23/2020,2021
39007,5,34.95,7/23/2020,2021
39008,4,35.96,7/23/2020,2021
39011,2,25.98,7/23/2020,2021
39012,5,99.95,7/23/2020,2021
39013,2,22.98,7/23/2020,2021
39014,2,15.98,7/23/2020,2021
39015,1,9.99,7/23/2020,2021
39016,9,71.91,7/23/2020,2021
39017,4,57.96,7/23/2020,2021
39018,3,29.97,7/23/2020,2021
39019,3,38.97,7/23/2020,2021
39020,4,49.96,7/23/2020,2021
39022,6,66.94,7/23/2020,2021
39023,11,110.85,7/23/2020,2021
39024,3,32.97,7/23/2020,2021
39025,7,62.93,7/23/2020,2021
39026,5,46.95,7/24/2020,2021
39027,1,8.99,7/24/2020,2021
39029,2,17.98,7/24/2020,2021
39030,2,21.98,7/24/2020,2021
39031,2,23.98,7/24/2020,2021
39032,1,7.99,7/24/2020,2021
39034,3,22.97,7/24/2020,2021
39035,17,381.83,7/24/2020,2021
39038,2,23.98,7/24/2020,2021
39039,8,87.92,7/24/2020,2021
39040,7,66.93,7/24/2020,2021
39041,11,152.89,7/24/2020,2021
39042,1,9.99,7/24/2020,2021
39043,1,18.99,7/24/2020,2021
39044,2,19.98,7/24/2020,2021
39045,6,26.94,7/24/2020,2021
39046,3,27.97,7/24/2020,2021
39047,5,61.41,7/24/2020,2021
39048,2,29.98,7/24/2020,2021
39049,3,30.97,7/24/2020,2021
39050,2,19.98,7/24/2020,2021
39051,1,10.99,7/24/2020,2021
39052,2,33.98,7/24/2020,2021
39054,5,62.95,7/24/2020,2021
39055,1,12.99,7/24/2020,2021
39056,11,118.89,7/24/2020,2021
39057,3,33.97,7/24/2020,2021
39058,4,42.96,7/24/2020,2021
39059,1,8.99,7/24/2020,2021
39060,1,10.99,7/24/2020,2021
39061,3,41.97,7/24/2020,2021
39062,5,42.95,7/24/2020,2021
39063,2,53.98,7/24/2020,2021
39064,3,42.97,7/24/2020,2021
39065,3,29.97,7/24/2020,2021
39067,4,50.96,7/24/2020,2021
39068,4,47.96,7/24/2020,2021
39070,5,63.95,7/24/2020,2021
39071,2,17.98,7/24/2020,2021
39072,2,23.98,7/24/2020,2021
39073,1,18.99,7/24/2020,2021
39074,4,33.96,7/24/2020,2021
39075,2,18.98,7/24/2020,2021
39076,4,53.96,7/24/2020,2021
39077,15,203.85,7/24/2020,2021
39078,4,45.96,7/24/2020,2021
39079,10,108.9,7/24/2020,2021
39081,7,69.93,7/24/2020,2021
39082,8,120.92,7/24/2020,2021
39083,3,36.97,7/24/2020,2021
39084,8,105.92,7/24/2020,2021
39085,11,87.35,7/24/2020,2021
39086,4,22.96,7/24/2020,2021
39087,2,47.98,7/24/2020,2021
39088,1,29.99,7/24/2020,2021
39090,2,18.98,7/24/2020,2021
39091,4,51.96,7/24/2020,2021
39092,1,10.99,7/24/2020,2021
39093,4,50.96,7/24/2020,2021
39095,4,55.96,7/24/2020,2021
39096,2,19.98,7/24/2020,2021
39097,2,45.98,7/24/2020,2021
39098,1,10.99,7/24/2020,2021
39100,3,36.97,7/24/2020,2021
39101,7,68.93,7/24/2020,2021
39102,4,39.96,7/24/2020,2021
39103,4,69.96,7/24/2020,2021
39106,2,16.98,7/24/2020,2021
39107,3,45.97,7/24/2020,2021
39110,1,9.99,7/25/2020,2021
39111,2,20.98,7/25/2020,2021
39113,2,17.98,7/25/2020,2021
39114,3,19.97,7/25/2020,2021
39115,2,25.98,7/25/2020,2021
39116,2,27.98,7/25/2020,2021
39117,1,11.99,7/25/2020,2021
39118,3,21.97,7/25/2020,2021
39119,7,80.93,7/25/2020,2021
39120,4,49.96,7/25/2020,2021
39121,6,82.94,7/25/2020,2021
39122,2,16.98,7/25/2020,2021
39123,1,39.99,7/25/2020,2021
39124,4,29.92,7/25/2020,2021
39125,8,100.92,7/25/2020,2021
39126,8,118.92,7/25/2020,2021
39127,3,67.97,7/25/2020,2021
39128,1,8.99,7/25/2020,2021
39129,1,8.99,7/25/2020,2021
39130,7,89.93,7/25/2020,2021
39131,3,25.97,7/25/2020,2021
39132,7,56.93,7/25/2020,2021
39133,1,7.99,7/25/2020,2021
39134,2,13.98,7/25/2020,2021
39135,8,111.92,7/25/2020,2021
39136,6,59.94,7/25/2020,2021
39137,2,23.98,7/25/2020,2021
39138,6,60.94,7/25/2020,2021
39139,2,26.98,7/25/2020,2021
39140,13,346.87,7/25/2020,2021
39141,2,36.98,7/25/2020,2021
39142,5,44.95,7/25/2020,2021
39143,5,52.95,7/25/2020,2021
39144,1,4.99,7/25/2020,2021
39145,2,35.98,7/25/2020,2021
39147,1,19.99,7/25/2020,2021
39148,2,17.98,7/25/2020,2021
39149,4,75.96,7/25/2020,2021
39151,4,38.96,7/25/2020,2021
39152,3,28.97,7/25/2020,2021
39153,1,8.99,7/25/2020,2021
39154,4,38.96,7/25/2020,2021
39155,8,85.92,7/25/2020,2021
39156,7,106.93,7/25/2020,2021
39157,4,224.96,7/25/2020,2021
39158,7,71.93,7/25/2020,2021
39159,1,10.99,7/25/2020,2021
39160,3,30.97,7/25/2020,2021
39161,3,35.97,7/25/2020,2021
39162,1,9.99,7/25/2020,2021
39163,3,27.97,7/25/2020,2021
39164,7,280.93,7/25/2020,2021
39165,5,49.95,7/25/2020,2021
39166,6,58.94,7/25/2020,2021
39167,7,66.93,7/25/2020,2021
39168,1,8.99,7/25/2020,2021
39169,1,8.99,7/25/2020,2021
39170,2,19.98,7/25/2020,2021
39171,1,8.99,7/25/2020,2021
39172,1,10.99,7/25/2020,2021
39174,2,21.98,7/25/2020,2021
39175,6,62.94,7/25/2020,2021
39176,8,93.92,7/25/2020,2021
39178,1,8.99,7/25/2020,2021
39179,2,16.98,7/25/2020,2021
39180,2,15.98,7/25/2020,2021
39182,5,27.41,7/27/2020,2021
39183,10,92.9,7/26/2020,2021
39184,3,39.97,7/26/2020,2021
39185,4,38.96,7/26/2020,2021
39186,8,103.88,7/26/2020,2021
39188,5,53.95,7/26/2020,2021
39189,3,44.97,7/26/2020,2021
39190,4,51.96,7/26/2020,2021
39191,3,67.97,7/26/2020,2021
39193,4,45.96,7/26/2020,2021
39194,5,36.91,7/26/2020,2021
39195,18,197.74,7/26/2020,2021
39196,10,93.9,7/26/2020,2021
39197,2,15.98,7/26/2020,2021
39198,4,39.96,7/26/2020,2021
39199,4,74.96,7/26/2020,2021
39200,1,1.99,7/26/2020,2021
39201,2,45.98,7/26/2020,2021
39203,7,60.93,7/26/2020,2021
39204,1,7.99,7/26/2020,2021
39205,1,9.99,7/26/2020,2021
39206,8,88.92,7/26/2020,2021
39207,3,37.97,7/26/2020,2021
39208,4,26.96,7/26/2020,2021
39209,2,18.98,7/27/2020,2021
39210,1,8.99,7/27/2020,2021
39211,8,272.92,7/27/2020,2021
39213,7,91.93,7/27/2020,2021
39214,4,77.96,7/27/2020,2021
39215,3,60.97,7/27/2020,2021
39216,1,9.99,7/27/2020,2021
39218,4,40.96,7/27/2020,2021
39220,7,72.93,7/27/2020,2021
39221,4,97.96,7/27/2020,2021
39222,1,9.99,7/27/2020,2021
39223,4,95.96,7/27/2020,2021
39225,1,9.99,7/27/2020,2021
39226,3,47.97,7/27/2020,2021
39227,2,14.98,7/27/2020,2021
39228,10,90.9,7/27/2020,2021
39229,9,88.91,7/27/2020,2021
39230,2,43.98,7/27/2020,2021
39231,4,58.96,7/27/2020,2021
39232,7,87.93,7/27/2020,2021
39234,3,32.97,7/27/2020,2021
39235,5,86.95,7/27/2020,2021
39237,1,29.99,7/27/2020,2021
39238,5,60.95,7/27/2020,2021
39239,2,25.98,7/27/2020,2021
39240,4,32.96,7/27/2020,2021
39241,5,45.95,7/27/2020,2021
39242,3,45.97,7/27/2020,2021
39243,6,65.94,7/27/2020,2021
39245,1,6.99,7/27/2020,2021
39246,1,11.99,7/27/2020,2021
39247,2,16.98,7/27/2020,2021
39248,3,31.97,7/27/2020,2021
39249,6,80.94,7/27/2020,2021
39250,4,33.96,7/27/2020,2021
39251,2,35.98,7/27/2020,2021
39252,2,3.98,7/27/2020,2021
39253,1,1.99,7/27/2020,2021
39254,2,3.98,7/27/2020,2021
39255,4,35.96,7/27/2020,2021
39256,12,123.88,7/27/2020,2021
39257,4,42.96,7/27/2020,2021
39260,9,125.91,7/27/2020,2021
39261,5,78.95,7/28/2020,2021
39262,8,74.92,7/28/2020,2021
39263,5,44.95,7/28/2020,2021
39265,4,43.96,7/28/2020,2021
39266,2,17.98,7/28/2020,2021
39267,2,25.98,7/28/2020,2021
39268,4,31.96,7/28/2020,2021
39269,1,4.99,7/28/2020,2021
39270,6,86.94,7/28/2020,2021
39271,2,27.98,7/28/2020,2021
39272,2,49.98,7/28/2020,2021
39273,7,84.93,7/28/2020,2021
39274,4,42.92,7/28/2020,2021
39275,8,146.92,7/28/2020,2021
39276,9,92.91,7/28/2020,2021
39280,7,152.93,7/28/2020,2021
39281,2,26.98,7/28/2020,2021
39282,2,13.98,7/28/2020,2021
39283,1,9.99,7/28/2020,2021
39284,6,87.94,7/28/2020,2021
39285,7,72.93,7/28/2020,2021
39287,2,17.98,7/28/2020,2021
39288,3,19.97,7/28/2020,2021
39289,3,38.97,7/28/2020,2021
39290,3,61.97,7/28/2020,2021
39291,5,64.95,7/28/2020,2021
39292,1,19.99,7/28/2020,2021
39294,3,37.97,7/28/2020,2021
39295,1,6.99,7/28/2020,2021
39297,1,6.99,7/28/2020,2021
39299,2,13.98,7/28/2020,2021
39301,1,17.99,7/28/2020,2021
39302,1,79.99,7/28/2020,2021
39303,1,8.99,7/28/2020,2021
39304,3,46.97,7/28/2020,2021
39305,1,14.99,7/28/2020,2021
39306,5,84.95,7/28/2020,2021
39307,6,59.94,7/28/2020,2021
39308,16,330.84,7/28/2020,2021
39309,4,39.96,7/28/2020,2021
39310,11,204.89,7/28/2020,2021
39314,2,21.98,7/28/2020,2021
39316,3,33.97,7/28/2020,2021
39317,5,144.95,7/28/2020,2021
